valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,language
0.436,2002,0.107,"['Christina Aguilera', 'Redman']",0.64,298853,0.889,0,59ZTxQo8rBycIXPLUIKvE2,0,2,0.339,-3.073,1,Dirrty (feat. Redman),69,19/07/2002,0.322,99.931,en
0.756,2002,0.102,"['Sean Paul', 'Sasha', 'Jeremy Harding', 'Murray Elias']",0.765,273360,0.666,0,3MhdH8PxqH1FuQp3HBptUI,0,7,0.116,-5.384,1,I'm Still in Love with You (feat. Sasha),69,12/11/2002,0.172,87.002,en
0.909,2002,0.201,['Bacilos'],0.745,237387,0.924,0,5fSDXbY8o9pA3TKwAbfwML,5.01E-05,5,0.121,-3.898,1,Mi primer millon,69,25/06/2002,0.0355,103.033,es
0.536,2003,0.566,['Frankie Valli'],0.575,203240,0.764,0,6ft9PAgNOjmZ2kFVP7LGqb,1.07E-05,4,0.0692,-7.448,1,Can't Take My Eyes off You,69,14/01/2003,0.0746,123.821,en
0.819,1992,0.362,['Alan Jackson'],0.606,148160,0.706,0,59kHPbwyyCApYA8RQQEuXm,0,0,0.16,-9.665,1,Chattahoochee,69,09/10/1992,0.0379,174.533,en
0.202,1992,0.0307,['Alice In Chains'],0.269,374333,0.551,0,0wvIGFIgbyz4JNwQhZgTv2,0.000619,10,0.118,-8.456,0,Rooster,69,29/09/1992,0.0274,144.408,en
0.706,1992,0.273,['SNAP!'],0.794,225882,0.745,0,4RADreHMvMkZwsPgPr9z5c,0.000414,9,0.143,-11.367,0,"Rhythm Is A Dancer - 7"" Edit",69,01/01/1992,0.037,124.249,en
0.359,1993,0.0793,['Nirvana'],0.446,233173,0.632,0,1Ic9pKxGSJGM0LKeqf6lGe,0.000266,1,0.0881,-12.197,1,All Apologies,69,21/09/1993,0.034,113.176,en
0.247,1993,0.36,['Céline Dion'],0.546,342400,0.519,0,5kK1Iru9ogP3Iy1zsANU1n,0.00046,8,0.24,-9.072,1,The Power of Love,69,09/11/1993,0.0291,140.054,en
0.819,1992,0.362,['Alan Jackson'],0.606,148160,0.706,0,59kHPbwyyCApYA8RQQEuXm,0,0,0.16,-9.665,1,Chattahoochee,69,09/10/1992,0.0379,174.533,en
0.202,1992,0.0307,['Alice In Chains'],0.269,374333,0.551,0,0wvIGFIgbyz4JNwQhZgTv2,0.000619,10,0.118,-8.456,0,Rooster,69,29/09/1992,0.0274,144.408,en
0.706,1992,0.273,['SNAP!'],0.794,225882,0.745,0,4RADreHMvMkZwsPgPr9z5c,0.000414,9,0.143,-11.367,0,"Rhythm Is A Dancer - 7"" Edit",69,01/01/1992,0.037,124.249,en
0.542,1972,0.266,['Jackson Browne'],0.48,199907,0.626,0,3QcuZo6WLcFkqqLmDs0d95,5.70E-05,5,0.0857,-8.406,1,Doctor My Eyes,68,1972,0.0294,75.63,en
0.724,1972,0.314,['John Denver'],0.455,283640,0.437,0,1ne9wOtDF2jM6Cm8WBkaER,0,4,0.501,-11.411,1,Rocky Mountain High,68,15/09/1972,0.0278,81.396,en
0.752,1972,0.0407,['David Bowie'],0.561,279693,0.601,0,6mib3N4E8PZHAGQ3xy7bho,0.000147,11,0.0585,-11.209,0,Moonage Daydream - 2012 Remaster,68,06/06/1972,0.0348,144.477,en
0.384,2002,0.521,['Toby Keith'],0.424,195533,0.661,0,0M7mWKqwTIaVjYyxfZmtTa,1.62E-06,2,0.0719,-5.547,1,"Courtesy Of The Red, White And Blue (The Angry American)",68,01/01/2002,0.0425,111.762,en
0.433,2002,0.000519,['Audioslave'],0.452,222027,0.873,0,1TDk2Jmi4dVZhm2dum3Jim,0,9,0.0592,-4.867,1,Cochise,68,17/11/2002,0.0613,80.473,en
0.805,2002,0.0745,['Maroon 5'],0.607,244867,0.76,0,1YI0uK36eupTmw9F8kHysr,0,0,0.0595,-5.229,1,Sunday Morning,68,25/06/2002,0.0482,88.059,en
0.266,2002,1.40E-05,['Foo Fighters'],0.376,265560,0.908,0,67vYdAAM3oGsEImCRfbtsF,1.40E-05,4,0.241,-3.793,0,Times Like These,68,22/10/2002,0.0879,144.581,en
0.94,2002,0.0683,['Juanes'],0.673,205373,0.841,0,129lYDVKnWtlJc2PZJviuA,0,7,0.0965,-3.564,1,A Dios Le Pido,68,01/01/2002,0.0557,97.027,es
0.521,2002,0.869,['Norah Jones'],0.57,154640,0.172,0,6FjAGZp7c0Z2uaL3eHkXsx,1.14E-06,10,0.114,-10.897,1,Turn Me On,68,26/02/2002,0.0344,84.948,en
0.532,2002,0.115,['Jaguares'],0.648,206133,0.659,0,6iRkrVOhCjgKFB2cBWnx4M,0.000307,2,0.19,-6.369,1,Te Lo Pido por Favor,68,22/10/2002,0.0259,106.196,es
0.376,2003,2.86E-05,['Godsmack'],0.217,246040,0.92,0,44NRdYQw7P0GWuiunRv3hr,0,8,0.102,-4.479,1,I Stand Alone,68,08/04/2003,0.0628,167.169,en
0.274,2003,0.0204,['Semisonic'],0.478,274160,0.854,0,1A5V1sxyCLpKJezp75tUXn,1.21E-06,7,0.115,-5.454,1,Closing Time,68,01/01/2003,0.0289,91.854,en
0.503,2003,0.837,['John Mayer'],0.674,237907,0.413,0,5FPnjikbwlDMULCCCa6ZCJ,1.91E-05,2,0.098,-7.816,1,Daughters,68,09/09/2003,0.0274,124.895,en
0.613,1992,0.0903,['The Pharcyde'],0.759,303493,0.756,0,4G3dZN9o3o2X4VKwt4CLts,2.36E-06,4,0.265,-8.145,0,Passin' Me By,68,24/11/1992,0.266,87.059,en
0.655,1992,0.42,['R.E.M.'],0.667,314173,0.699,0,4jLv3tDBu8ww2R07DvL12s,0.000442,7,0.201,-7.574,1,Man On The Moon,68,05/10/1992,0.026,118.567,en
0.763,1992,0.429,['Caifanes'],0.613,279160,0.898,0,5nzEilkVhvnCD0xpW3raTy,1.29E-06,2,0.272,-7.593,1,No Dejes Que...,68,08/06/1992,0.0368,134.033,es
0.375,1992,0.339,['Faith No More'],0.506,186960,0.554,0,4Y3WqmBWmG23thvU9xEhMv,0.000355,10,0.112,-6.743,0,Easy,68,1992,0.0339,124.724,en
0.729,1993,0.0123,['Ray Parker Jr.'],0.778,239133,0.719,0,569uHYIB0X324FZOBEhvit,0.0262,4,0.297,-9.698,1,Ghostbusters,68,12/10/1993,0.0345,115.4,en
0.795,1993,0.0915,['Salt-N-Pepa'],0.939,248573,0.675,0,0Pu71wxadDlB8fJXfjIjeJ,0,0,0.0565,-7.232,1,Shoop,68,12/10/1993,0.211,96.918,en
0.688,1993,0.125,['Souls Of Mischief'],0.59,286440,0.672,0,0PV1TFUMTBrDETzW6KQulB,1.04E-06,1,0.147,-11.792,1,93 'Til Infinity,68,13/02/1993,0.412,206.247,en
0.734,1993,0.00746,['Pearl Jam'],0.615,234333,0.702,0,53eJFr4Mfbw5PXJ01K6cFw,0.00431,7,0.0608,-9.686,1,Daughter (Remastered),68,19/10/1993,0.0278,96.99,en
0.408,1993,0.612,['Vicente Fernández'],0.343,156867,0.425,0,6UN6W5tj0qrMYV8N9MQMJC,5.13E-06,0,0.243,-5.589,1,Hermoso Cariño,68,13/12/1993,0.0288,154.267,es
0.708,1993,0.0423,['Duran Duran'],0.542,256520,0.793,0,0yfNXxlyXdmP0ue1iJijx1,3.95E-06,8,0.0814,-8.203,1,Come Undone,68,15/02/1993,0.053,173.931,en
0.567,1993,0.014,['Robin S'],0.811,252107,0.833,0,4t0UsYzmmmZRMTWn77jiGF,2.06E-05,5,0.0769,-4.259,1,Show Me Love,68,15/06/1993,0.153,120.258,en
0.836,1993,0.0444,['UB40'],0.642,207440,0.722,0,7ojJ4XvqBhBcteM0zjMebT,0.00388,2,0.122,-13.031,1,(I Can't Help) Falling In Love With You,68,01/01/1993,0.0375,172.406,en
0.613,1992,0.0903,['The Pharcyde'],0.759,303493,0.756,0,4G3dZN9o3o2X4VKwt4CLts,2.36E-06,4,0.265,-8.145,0,Passin' Me By,68,24/11/1992,0.266,87.059,en
0.655,1992,0.42,['R.E.M.'],0.667,314173,0.699,0,4jLv3tDBu8ww2R07DvL12s,0.000442,7,0.201,-7.574,1,Man On The Moon,68,05/10/1992,0.026,118.567,en
0.763,1992,0.429,['Caifanes'],0.613,279160,0.898,0,5nzEilkVhvnCD0xpW3raTy,1.29E-06,2,0.272,-7.593,1,No Dejes Que...,68,08/06/1992,0.0368,134.033,es
0.375,1992,0.339,['Faith No More'],0.506,186960,0.554,0,4Y3WqmBWmG23thvU9xEhMv,0.000355,10,0.112,-6.743,0,Easy,68,1992,0.0339,124.724,en
0.522,1972,0.795,['Steely Dan'],0.631,188693,0.354,0,0s1aSsYlLIEiy16LjFWbdp,0.000107,1,0.0879,-11.112,1,Dirty Work,67,01/01/1972,0.0313,73.007,en
0.347,1972,0.05,['Alice Cooper'],0.294,210107,0.745,0,5Z8EDau8uNcP1E8JvmfkZe,0.125,5,0.676,-9.138,1,School's Out,67,1972,0.0461,134.364,en
0.623,1972,0.633,['Johnny Nash'],0.681,164733,0.373,0,0DcrhZ12WcCqruCs8ibXSf,0.00113,2,0.0751,-13.2,1,I Can See Clearly Now - Edit,67,1972,0.0568,123.423,en
0.805,2002,0.368,"['Toby Keith', 'Willie Nelson']",0.717,204000,0.85,0,7E2DqvnVtbIrFrL5X6YH9Q,0,10,0.0495,-5.329,1,Beer For My Horses,67,01/01/2002,0.0473,119.005,en
0.318,2002,6.48E-05,['The All-American Rejects'],0.553,233267,0.717,0,003FTlCpBTM4eSqYSWPv4H,0.128,7,0.0385,-5.857,1,"Swing, Swing",67,15/10/2002,0.0318,127.947,en
0.514,2002,0.0394,['Taking Back Sunday'],0.402,211547,0.859,0,6PsISpFaCEKwysPfwO9SfC,0,1,0.0745,-4.41,0,Cute Without The 'E' (Cut From The Team),67,26/03/2002,0.0466,95.31,en
0.2,2002,0.105,['Audioslave'],0.341,334907,0.662,0,3bwAS8cN7Xtzvv5UurJOOX,0,9,0.113,-5.023,0,I Am the Highway,67,17/11/2002,0.0335,174.875,en
0.804,2002,0.108,['Bob Marley & The Wailers'],0.775,230733,0.559,0,2sevvnMrqH607r5lwk3kFT,0,6,0.0945,-8.377,0,Is This Love,67,01/01/2002,0.088,122.229,en
0.637,2002,0.292,"['Juanes', 'Nelly Furtado']",0.486,238133,0.715,0,0dEPlb8waIqRtKpLb3l6So,0,7,0.195,-4.417,1,Fotografía,67,01/01/2002,0.0519,84.092,es
0.215,2003,0.0022,['Shinedown'],0.446,250093,0.657,0,420JGkyLfLUZcgBHKiIK9v,0,7,0.189,-4.494,1,45,67,27/05/2003,0.0262,152.132,en
0.933,2003,0.152,['Dierks Bentley'],0.551,260827,0.825,0,0r8iDf65NHgFgZOGLwj5r8,6.20E-06,5,0.0999,-6.24,0,What Was I Thinkin',67,01/01/2003,0.044,164.857,en
0.586,2003,0.176,['Monica'],0.618,242773,0.552,0,6BIcjFZIVDZxNAcofRFPx4,0,8,0.252,-6.863,1,So Gone,67,2003,0.0981,81.975,en
0.124,2003,0.000346,['Yeah Yeah Yeahs'],0.502,219987,0.941,0,0hDQV9X1Da5JrwhK8gu86p,0.319,7,0.553,-5.194,1,Maps,67,29/04/2003,0.0716,119.783,en
0.935,1992,0.704,"['Chalino Sanchez', 'Los Amables Del Norte']",0.493,175891,0.61,0,4vpaq405VfAjjam64HOxuw,1.29E-05,5,0.0878,-6.992,1,Alma Enamorada,67,01/01/1992,0.0454,165.832,es
0.687,1992,0.703,"['Chalino Sanchez', 'Los Amables Del Norte']",0.426,213159,0.504,0,15oVebJsvQd0O8rv22HwBe,4.22E-05,0,0.0911,-6.865,1,Nieves De Enero,67,01/01/1992,0.0636,186.379,es
0.472,1992,0.354,['Los Temerarios'],0.636,250027,0.376,0,5mKwzq7UTXf1xwWcpPoteX,8.27E-05,2,0.0826,-12.381,1,Mi Vida Eres Tú,67,01/06/1992,0.0275,88.012,es
0.471,1992,0.529,['Vicente Fernández'],0.407,195373,0.334,0,2FDFz5TuYlpP180AUicAcl,0,0,0.137,-6.661,1,Aca Entre Nos,67,1992,0.0628,84.941,es
0.119,1992,0.28,['Annie Lennox'],0.531,293838,0.471,0,2fYYmPNwDaNpw1KRSxpQ5H,6.22E-05,0,0.133,-9.267,1,Why,67,02/04/1992,0.0236,90.941,en
0.737,1993,0.0222,['Haddaway'],0.683,270373,0.772,0,2IHaGyfxNoFPLJnaEg4GTs,0.0149,7,0.203,-7.907,0,"What Is Love - 7"" Mix",67,13/09/1993,0.0311,123.871,en
0.931,1993,0.111,['Sheryl Crow'],0.82,272107,0.528,0,3ZpQiJ78LKINrW9SQTgbXd,0.0186,9,0.257,-11.179,1,All I Wanna Do,67,03/08/1993,0.0321,120.091,en
0.367,1993,0.0766,['Tina Turner'],0.397,327400,0.499,0,6gJdDnF2TzfA1WPMXuCa3x,1.55E-06,2,0.111,-10.972,1,Proud Mary,67,1993,0.0685,171.067,en
0.935,1992,0.704,"['Chalino Sanchez', 'Los Amables Del Norte']",0.493,175891,0.61,0,4vpaq405VfAjjam64HOxuw,1.29E-05,5,0.0878,-6.992,1,Alma Enamorada,67,01/01/1992,0.0454,165.832,es
0.687,1992,0.703,"['Chalino Sanchez', 'Los Amables Del Norte']",0.426,213159,0.504,0,15oVebJsvQd0O8rv22HwBe,4.22E-05,0,0.0911,-6.865,1,Nieves De Enero,67,01/01/1992,0.0636,186.379,es
0.472,1992,0.354,['Los Temerarios'],0.636,250027,0.376,0,5mKwzq7UTXf1xwWcpPoteX,8.27E-05,2,0.0826,-12.381,1,Mi Vida Eres Tú,67,01/06/1992,0.0275,88.012,es
0.471,1992,0.529,['Vicente Fernández'],0.407,195373,0.334,0,2FDFz5TuYlpP180AUicAcl,0,0,0.137,-6.661,1,Aca Entre Nos,67,1992,0.0628,84.941,es
0.119,1992,0.28,['Annie Lennox'],0.531,293838,0.471,0,2fYYmPNwDaNpw1KRSxpQ5H,6.22E-05,0,0.133,-9.267,1,Why,67,02/04/1992,0.0236,90.941,en
0.776,1972,0.621,['Jim Croce'],0.661,170760,0.518,0,51ueZKM83MTRv9rgiDfI6Y,1.78E-05,6,0.0953,-10.061,0,Walkin' Back to Georgia,66,01/04/1972,0.0319,127.266,en
0.866,1972,0.494,['Eagles'],0.568,257963,0.634,0,40h65HAR8COEoqkMwUUQHu,0.00281,4,0.252,-12.336,1,Peaceful Easy Feeling - 2013 Remaster,66,1972,0.0282,142.686,en
0.948,1972,0.0333,['Bill Withers'],0.759,228327,0.586,0,4gRA0i5sxx3jAhHaVjPnUN,0.00312,11,0.0743,-13.461,0,Use Me,66,01/05/1972,0.056,154.624,en
0.7,1972,0.848,['Jim Croce'],0.544,146176,0.265,0,561F1zqRwGPCTMRsLsXVtL,0,2,0.196,-11.952,1,Time in a Bottle,66,01/04/1972,0.035,133.837,en
0.843,1972,0.204,['Aliotta Haynes Jeremiah'],0.434,235173,0.885,0,46MX86XQqYCZRvwPpeq4Gi,0,4,0.0811,-7.367,1,Lake Shore Drive,66,1972,0.0396,93.999,en
0.453,1972,0.234,['Billy Paul'],0.296,284907,0.528,0,6Ro2z4RtAUew9Kz2HZWZUi,0,8,0.147,-10.011,1,Me and Mrs. Jones,66,25/10/1972,0.0465,200.62,en
0.694,1972,0.806,['Carpenters'],0.379,179173,0.343,0,1Ehdm1PDlKrdfyBsjwEvd1,0,10,0.0991,-12.993,1,Top Of The World,66,1972,0.0385,184.301,en
0.44,1972,0.122,['Lobo'],0.431,247640,0.543,0,71CXzHYYOyNqgtVFpNdeCS,0.000123,10,0.0598,-9.96,1,I'd Love You to Want Me,66,1972,0.0394,77.507,en
0.637,2002,0.0359,['Queens of the Stone Age'],0.507,278707,0.588,0,6NvRxjfYkkT2SpirAlmsjH,0.000129,0,0.373,-4.881,1,No One Knows,66,2002,0.0641,170.889,en
0.947,2002,0.314,"[""Mark Keali'i Ho'omalu"", ""Kamehameha Schools Children's Chorus""]",0.702,208227,0.624,0,7GmiJVBAzWNikX5VkNQg85,0.0152,5,0.0669,-9.927,1,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",66,01/01/2002,0.0285,114.542,No match found
0.394,2002,0.46,"[""Mark Keali'i Ho'omalu"", ""Kamehameha Schools Children's Chorus""]",0.73,148133,0.331,0,3G9ZnSjGYyHx7e221v0qse,0.000286,2,0.104,-12.427,1,"He Mele No Lilo - From ""Lilo & Stitch""/Soundtrack Version",66,01/01/2002,0.0429,126.592,en
0.695,2002,0.616,['Wilco'],0.756,231000,0.28,0,4wd09wCccmxUB7XVJp0RNn,0.00033,5,0.414,-14.27,1,"Jesus, Etc.",66,16/04/2002,0.0296,109.413,en
0.961,2002,0.00833,"['Jennifer Lopez', 'Jadakiss', 'Styles P']",0.844,187840,0.754,0,4ZOyH6KjomjlqCz3oFqglr,3.42E-06,6,0.0575,-5.46,1,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,66,19/11/2002,0.207,100.002,en
0.417,2002,0.192,['Los Temerarios'],0.596,175013,0.573,0,4MNfkZ8dtva3cjJ2biqnDS,0,2,0.0881,-7.452,1,Ven Porque Te Necesito,66,01/01/2002,0.0285,78.554,es
0.874,2002,0.575,['Elvis Presley'],0.481,140427,0.733,0,0D1pEisM3QkiacGXJe5dmd,1.18E-05,5,0.108,-7.633,1,(You're The) Devil in Disguise,66,24/09/2002,0.165,122.909,en
0.913,2002,0.471,['Aventura'],0.781,348827,0.491,0,79MlVxKj43tDISSISiVHJM,0,8,0.0972,-8.793,1,Enseñame a Olvidar,66,01/06/2002,0.0444,124.971,es
0.849,2002,0.401,['Vagon Chicano'],0.693,212360,0.448,0,2Ud8SDPZjPI1QSMtOHw721,1.55E-06,11,0.0825,-8.41,1,Viernes Sin Tu Amor,66,01/01/2002,0.0574,175.983,es
0.907,2002,0.334,['Cardenales De Nuevo León'],0.785,189293,0.701,0,1GOvdGVrasTEG5JfDs8V5f,0.00011,11,0.109,-6.61,1,Mi Cómplice,66,01/01/2002,0.0415,98.923,es
0.87,2002,0.0729,['Justin Timberlake'],0.841,294867,0.629,0,0aj2QKJvz6CePykmlTApiD,0,1,0.0742,-5.351,1,Señorita,66,04/11/2002,0.0442,97.963,en
0.881,2002,0.891,['Joan Sebastian'],0.719,167515,0.46,0,3NLJWd1FgZlgBRukNXxEBd,7.81E-05,8,0.081,-5.827,1,Sentimental,66,17/12/2002,0.0332,108.479,es
0.156,2003,0.012,['Staind'],0.407,243573,0.896,0,6FOpPA0a80RuBqqgDozvja,0,6,0.196,-2.935,1,So Far Away,66,13/05/2003,0.063,138.697,en
0.275,2003,0.544,['Five For Fighting'],0.643,244600,0.569,0,2lFlveK1y13WWp3vnQtrr3,2.17E-05,7,0.178,-7.459,1,100 Years,66,2003,0.0276,120.507,en
0.534,2003,0.127,['Story Of The Year'],0.597,235200,0.931,0,0DKNNR9iDjwfCEpMiFXMJq,0,11,0.0504,-4.591,0,Until the Day I Die,66,16/09/2003,0.0984,92.003,en
0.505,1992,0.000972,['The Cure'],0.526,214400,0.762,0,263aNAQCeFSWipk896byo6,0.000116,0,0.338,-12.437,0,Friday I'm in Love,66,21/04/1992,0.0342,136.203,en
0.568,1992,0.107,['SWV'],0.693,291907,0.533,0,71EHOyEOhNx1SzTebRRyng,0,2,0.0695,-10.954,0,Weak,66,27/10/1992,0.0402,127.661,en
0.309,1992,0.0235,['Alice In Chains'],0.159,149467,0.946,0,4A065x9kJt955eGVqf813g,8.06E-06,9,0.387,-5.756,1,Them Bones,66,29/09/1992,0.0629,164.997,en
0.481,1992,0.000501,['Kris Kross'],0.749,195107,0.745,0,27AHAtAirQapVldIm4c9ZX,0.00403,2,0.333,-10.625,1,Jump,66,17/03/1992,0.164,101.972,en
0.701,1992,0.467,['Sade'],0.629,440467,0.364,0,1oaaSrDJimABpOdCEbw2DJ,0.0204,11,0.0941,-12.259,0,No Ordinary Love,66,26/10/1992,0.038,166.266,en
0.961,1992,0.051,['Billy Ray Cyrus'],0.8,203373,0.563,0,2EoIt9vdgFRNW03u5IvFsQ,0,9,0.0797,-10.209,1,Achy Breaky Heart,66,1992,0.0303,121.808,en
0.121,1992,0.643,"['Céline Dion', 'Peabo Bryson']",0.463,249240,0.4,0,7B3UAPLYAbwXVgbHSKEaTw,2.46E-05,6,0.131,-9.999,0,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",66,09/04/1992,0.0308,77.314,en
0.827,1992,0.404,['Rey Ruiz'],0.74,292653,0.674,0,64QyipABOzDwoUFqaEnCvU,1.28E-06,0,0.278,-5.818,1,Mi Media Mitad,66,1992,0.033,154.171,es
0.724,1993,0.466,['The Band'],0.648,314840,0.525,0,4JwjzS9WFkWlpzGCwh82fn,1.50E-06,9,0.165,-9.213,1,Atlantic City,66,02/11/1993,0.0241,98.131,en
0.588,1993,0.00187,['Candlebox'],0.552,299733,0.645,0,3mhOmh4tRKsMfnRmgZfeBm,1.38E-06,7,0.0424,-6.595,1,Far Behind,66,16/07/1993,0.0268,89.518,en
0.765,1993,0.102,['Naughty By Nature'],0.862,267267,0.642,0,1w29UTa5uUvIri2tWtZ12Y,0,6,0.272,-13.652,0,Hip Hop Hooray,66,23/02/1993,0.101,99.201,en
0.909,1993,0.337,['Grupo Bryndis'],0.724,229653,0.777,0,4Hmuqk2w1fGqwpMP04aDUu,0.00162,2,0.314,-6.036,1,Amor Prohibido,66,01/01/1993,0.0446,163.903,es
0.499,1993,0.0119,['Cutting Crew'],0.632,278627,0.727,0,0YPXkQthLWrhNGoKTbwCJ8,7.64E-05,11,0.0678,-11.209,0,(I Just) Died In Your Arms,66,01/01/1993,0.0438,124.919,en
0.964,1993,0.0893,['Carlos Vives'],0.719,215493,0.809,0,5ZaTqcL7zIreaVNeVy89Iu,0,1,0.183,-10.201,1,La Gota Fría,66,1993,0.0511,100.839,es
0.505,1992,0.000972,['The Cure'],0.526,214400,0.762,0,263aNAQCeFSWipk896byo6,0.000116,0,0.338,-12.437,0,Friday I'm in Love,66,21/04/1992,0.0342,136.203,en
0.568,1992,0.107,['SWV'],0.693,291907,0.533,0,71EHOyEOhNx1SzTebRRyng,0,2,0.0695,-10.954,0,Weak,66,27/10/1992,0.0402,127.661,en
0.309,1992,0.0235,['Alice In Chains'],0.159,149467,0.946,0,4A065x9kJt955eGVqf813g,8.06E-06,9,0.387,-5.756,1,Them Bones,66,29/09/1992,0.0629,164.997,en
0.481,1992,0.000501,['Kris Kross'],0.749,195107,0.745,0,27AHAtAirQapVldIm4c9ZX,0.00403,2,0.333,-10.625,1,Jump,66,17/03/1992,0.164,101.972,en
0.701,1992,0.467,['Sade'],0.629,440467,0.364,0,1oaaSrDJimABpOdCEbw2DJ,0.0204,11,0.0941,-12.259,0,No Ordinary Love,66,26/10/1992,0.038,166.266,en
0.961,1992,0.051,['Billy Ray Cyrus'],0.8,203373,0.563,0,2EoIt9vdgFRNW03u5IvFsQ,0,9,0.0797,-10.209,1,Achy Breaky Heart,66,1992,0.0303,121.808,en
0.121,1992,0.643,"['Céline Dion', 'Peabo Bryson']",0.463,249240,0.4,0,7B3UAPLYAbwXVgbHSKEaTw,2.46E-05,6,0.131,-9.999,0,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",66,09/04/1992,0.0308,77.314,en
0.827,1992,0.404,['Rey Ruiz'],0.74,292653,0.674,0,64QyipABOzDwoUFqaEnCvU,1.28E-06,0,0.278,-5.818,1,Mi Media Mitad,66,1992,0.033,154.171,es
0.318,1972,0.553,['Seals and Crofts'],0.49,205480,0.581,0,01UYpHuzHi4eB9PAbDoPY2,0.0177,5,0.0764,-6.566,1,Summer Breeze,65,1972,0.0388,88.718,en
0.471,1972,0.39,['Vicente Fernández'],0.355,179397,0.351,0,4Fvnz1ZJ86IdqDAepWYPAh,0.00257,9,0.394,-9.513,1,Volver Volver,65,27/08/1972,0.0455,164.933,es
0.368,1972,0.504,['Al Green'],0.458,383503,0.421,0,6lUXneXZ9jc3HSMHgd8oqh,2.53E-05,4,0.0705,-6.96,1,How Can You Mend a Broken Heart,65,1972,0.0403,146.598,en
0.433,2002,0.000193,['New Found Glory'],0.404,220200,0.98,0,4pImG3RdbaGfanzQOTFgyr,0,2,0.0742,-4.038,1,My Friends Over You,65,11/06/2002,0.107,177.793,en
0.656,2002,0.108,['Keith Urban'],0.624,323040,0.84,0,0b9djfiuDIMw1zKH6gV74g,0.000546,4,0.144,-5.768,1,Somebody Like You,65,01/01/2002,0.0337,111.02,en
0.709,2002,0.825,['Sister Nancy'],0.722,196507,0.605,0,7ixiCZEHWHc8FxaQXQh2P4,0.0178,5,0.248,-6.07,1,Bam Bam,65,15/03/2002,0.153,165.998,en
0.581,2002,0.0309,['Alberto Pedraza'],0.759,219089,0.494,0,1NF3HErcMkLOcyG5K1fGLL,0.00211,9,0.0523,-9.061,0,Guaracha Sabrosona,65,2002,0.217,180.834,es
0.862,2002,0.499,['Los Yaguarú'],0.702,232493,0.544,0,0SPeRV2ZKS9SBgNg9MOHZe,0,8,0.0916,-5.981,1,Amor Sin Primavera,65,01/01/2002,0.0572,77.895,es
0.367,2002,0.359,['Palomo'],0.634,233707,0.45,0,6DkNnb8nBR1uuqaSVWQgfm,6.79E-06,0,0.0937,-8.335,1,De Uno y De Todos Los Modos - Version Bolero,65,01/01/2002,0.0327,83.853,es
0.925,2002,0.544,['Maná'],0.811,262926,0.784,0,2zLLGT8WWT1dl73TlVL9qs,0.000131,5,0.097,-4.669,0,Mariposa Traicionera - 2020 Remasterizado,65,2002,0.0345,100.989,es
0.626,2002,0.00974,['Bob Marley & The Wailers'],0.825,180440,0.494,0,7vggqxNKwd6xdRoYS0pQtM,5.15E-06,9,0.0361,-10.486,1,Three Little Birds,65,01/01/2002,0.0698,74.103,en
0.602,2002,0.276,['Bob Marley & The Wailers'],0.641,428360,0.657,0,5rPnv4gceOGKCqbN06F2aJ,0.0261,1,0.713,-9.354,1,"No Woman, No Cry - Live At The Lyceum, London/1975",65,01/01/2002,0.0604,78.132,en
0.748,2002,0.372,['Bob Marley & The Wailers'],0.913,237133,0.724,0,6ZXmTH4DpP07a2TvHx1EF9,0.000201,0,0.0824,-8.527,1,Could You Be Loved,65,01/01/2002,0.105,103.33,en
0.479,2003,0.0664,['Brooks & Dunn'],0.555,260360,0.868,0,3EZzghqykkfOB0Z8d0kTSt,0.000117,5,0.116,-3.798,1,Red Dirt Road,65,15/07/2003,0.0403,136.12,en
0.78,2003,0.122,['Lionel Richie'],0.739,260427,0.576,0,2Wb9ejnmy27DUTUe9YF5Ew,0.00206,1,0.0482,-12.024,1,All Night Long (All Night) - Single Version,65,2003,0.0472,108.81,en
0.512,1992,0.000613,['White Zombie'],0.684,234080,0.851,0,4tvBoSWeIW0bjhKNre5mod,0.0029,9,0.535,-9.792,1,Thunder Kiss '65,65,01/01/1992,0.0407,112.662,en
0.91,1992,0.708,"['Chalino Sanchez', 'Los Amables Del Norte']",0.728,190497,0.618,0,5pkr9BmnShPMoo5QLnpmnA,0.000492,7,0.0715,-7.197,1,El Crimen De Culiacán,65,14/05/1992,0.0368,97.278,es
0.93,1992,0.21,['Liberación'],0.654,177107,0.758,0,34dKLs3lTn2gqEai9xZSgc,0,0,0.0862,-6.458,1,Cómo Estás Tú,65,01/01/1992,0.0316,93.271,es
0.433,1992,0.13,['Ugly Kid Joe'],0.511,241893,0.517,0,5x9RZg7HfXGY3JayXL3seF,0,8,0.074,-9.653,1,Cats In The Cradle,65,01/01/1992,0.0328,75.67,en
0.243,1992,0.641,['Mijares'],0.536,206707,0.665,0,3VDJrFMOFyYFGPtIocqkeP,0.000608,3,0.113,-7.743,1,Para Amarnos Más,65,01/01/1992,0.0367,140.256,es
